id,device_id,bundle_id,ts,received_at,ang_diff,cte,pitch,roll,speed,speed_fb,speed_ref,steer_fb,steer_ref,x,y,yaw,yaw_rate,z,time
,tractordroid-23080159,,2024-08-21 09:55:32.827000000,2024-08-21 09:56:32.344000000,0.021,0.23,-0.044,-0.06,2.51,8.3,0.0,0.8,-2.2,-319.63,572.95,0.815,-0.038,233.18,09:55:32.827000
,tractordroid-23080159,,2024-08-21 09:55:32.928000000,2024-08-21 09:56:32.344000000,0.017,0.22,-0.032,-0.063,2.15,8.6,0.0,-2.3,-2.6,-319.81,573.12,0.816,-0.024,233.22,09:55:32.928000
,tractordroid-23080159,,2024-08-21 09:55:33.028000000,2024-08-21 09:56:32.344000000,0.017,0.24,-0.028,-0.056,2.37,8.6,0.0,-4.1,-0.9,-319.99,573.27,0.816,-0.015,233.23,09:55:33.028000
,tractordroid-23080159,,2024-08-21 09:55:33.133000000,2024-08-21 09:56:32.344000000,0.016,0.25,-0.04,-0.048,1.99,8.3,0.0,-0.7,1.7,-320.15,573.4,0.817,-0.031,233.2,09:55:33.133000
,tractordroid-23080159,,2024-08-21 09:55:33.234000000,2024-08-21 09:56:32.344000000,0.015,0.26,-0.039,-0.04,1.87,8.3,0.0,0.2,2.5,-320.3,573.54,0.819,-0.035,233.21,09:55:33.234000
,tractordroid-23080159,,2024-08-21 09:55:33.337000000,2024-08-21 09:56:32.344000000,0.01,0.25,-0.037,-0.026,2.26,8.1,0.0,2.0,0.5,-320.48,573.69,0.82,-0.043,233.22,09:55:33.337000
,tractordroid-23080159,,2024-08-21 09:55:33.448000000,2024-08-21 09:56:32.344000000,0.01,0.27,-0.037,-0.016,2.06,8.1,0.0,-0.9,4.5,-320.68,573.83,0.822,-0.029,233.21,09:55:33.448000
,tractordroid-23080159,,2024-08-21 09:55:33.553000000,2024-08-21 09:56:32.344000000,0.01,0.29,-0.041,-0.012,2.04,8.5,0.0,1.5,7.1,-320.84,573.98,0.822,-0.042,233.19,09:55:33.553000
,tractordroid-23080159,,2024-08-21 09:55:33.660000000,2024-08-21 09:56:32.344000000,0.006,0.29,-0.04,-0.023,2.26,8.3,0.0,6.8,6.0,-321.01,574.14,0.818,-0.067,233.2,09:55:33.660000
,tractordroid-23080159,,2024-08-21 09:55:33.762000000,2024-08-21 09:56:32.344000000,-0.003,0.25,-0.035,-0.038,2.34,8.5,0.0,5.6,0.8,-321.15,574.32,0.807,-0.062,233.22,09:55:33.762000
,tractordroid-23080159,,2024-08-21 09:55:33.878000000,2024-08-21 09:56:32.344000000,-0.008,0.24,-0.032,-0.054,2.16,8.5,0.0,1.1,1.0,-321.33,574.54,0.797,-0.04,233.22,09:55:33.878000
,tractordroid-23080159,,2024-08-21 09:55:33.992000000,2024-08-21 09:56:32.344000000,-0.01,0.25,-0.037,-0.058,2.01,8.5,0.0,1.1,2.6,-321.52,574.72,0.797,-0.04,233.19,09:55:33.992000
,tractordroid-23080159,,2024-08-21 09:55:34.114000000,2024-08-21 09:56:32.344000000,-0.012,0.26,-0.042,-0.062,2.09,8.5,0.0,1.5,3.5,-321.7,574.9,0.798,-0.042,233.19,09:55:34.114000
,tractordroid-23080159,,2024-08-21 09:55:34.223000000,2024-08-21 09:56:32.344000000,-0.014,0.25,-0.045,-0.055,2.14,8.5,0.0,4.0,2.8,-321.88,575.07,0.798,-0.054,233.19,09:55:34.223000
,tractordroid-23080159,,2024-08-21 09:55:34.330000000,2024-08-21 09:56:32.344000000,-0.016,0.26,-0.045,-0.044,2.09,8.3,0.0,3.2,3.8,-322.06,575.22,0.801,-0.05,233.18,09:55:34.330000
,tractordroid-23080159,,2024-08-21 09:55:34.451000000,2024-08-21 09:56:32.344000000,-0.018,0.26,-0.043,-0.039,2.3,8.3,0.0,3.0,4.0,-322.25,575.41,0.794,-0.049,233.18,09:55:34.451000
,tractordroid-23080159,,2024-08-21 09:55:34.559000000,2024-08-21 09:56:32.344000000,-0.022,0.25,-0.043,-0.044,2.18,8.5,0.0,5.0,3.5,-322.41,575.6,0.786,-0.059,233.18,09:55:34.559000
,tractordroid-23080159,,2024-08-21 09:55:34.674000000,2024-08-21 09:56:32.344000000,-0.029,0.22,-0.044,-0.057,2.21,8.5,0.0,5.1,-0.2,-322.59,575.82,0.776,-0.06,233.18,09:55:34.674000
,tractordroid-23080159,,2024-08-21 09:55:34.786000000,2024-08-21 09:56:32.344000000,-0.034,0.21,-0.044,-0.064,2.26,8.3,0.0,1.3,-2.0,-322.77,576.03,0.771,-0.041,233.17,09:55:34.786000
,tractordroid-23080159,,2024-08-21 09:55:34.892000000,2024-08-21 09:56:32.344000000,-0.033,0.23,-0.038,-0.06,2.36,8.3,0.0,-4.0,0.1,-322.97,576.2,0.772,-0.015,233.19,09:55:34.892000
,tractordroid-23080159,,2024-08-21 09:55:34.991000000,2024-08-21 09:56:32.344000000,-0.034,0.24,-0.032,-0.062,2.5,8.5,0.0,0.2,0.8,-323.15,576.37,0.771,-0.036,233.2,09:55:34.991000
,tractordroid-23080159,,2024-08-21 09:55:35.113000000,2024-08-21 09:56:32.344000000,-0.037,0.23,-0.029,-0.083,2.34,8.5,0.0,1.2,1.0,-323.33,576.6,0.762,-0.041,233.21,09:55:35.113000
,tractordroid-23080159,,2024-08-21 09:55:35.219000000,2024-08-21 09:56:32.344000000,-0.042,0.2,-0.034,-0.091,2.15,8.5,0.0,3.4,-2.1,-323.47,576.78,0.756,-0.051,233.2,09:55:35.219000
,tractordroid-23080159,,2024-08-21 09:55:35.323000000,2024-08-21 09:56:32.344000000,-0.046,0.18,-0.04,-0.09,2.25,8.5,0.0,-0.5,-3.8,-323.63,576.95,0.753,-0.033,233.17,09:55:35.323000
,tractordroid-23080159,,2024-08-21 09:55:35.433000000,2024-08-21 09:56:32.344000000,-0.046,0.19,-0.037,-0.093,2.27,8.3,0.0,-4.5,-2.9,-323.8,577.14,0.752,-0.013,233.18,09:55:35.433000
,tractordroid-23080159,,2024-08-21 09:55:35.541000000,2024-08-21 09:56:32.344000000,-0.046,0.2,-0.031,-0.096,2.52,8.3,0.0,-3.8,-2.7,-323.98,577.34,0.75,-0.016,233.19,09:55:35.541000
,tractordroid-23080159,,2024-08-21 09:55:35.642000000,2024-08-21 09:56:32.344000000,-0.047,0.18,-0.034,-0.09,2.15,8.3,0.0,-0.9,-2.6,-324.14,577.5,0.747,-0.03,233.18,09:55:35.642000
,tractordroid-23080159,,2024-08-21 09:55:35.747000000,2024-08-21 09:56:32.344000000,-0.05,0.17,-0.041,-0.092,2.38,8.3,0.0,-3.5,-4.0,-324.3,577.68,0.745,-0.018,233.15,09:55:35.747000
,tractordroid-23080159,,2024-08-21 09:55:35.846000000,2024-08-21 09:56:32.344000000,-0.051,0.17,-0.043,-0.093,2.36,8.3,0.0,-3.5,-4.4,-324.45,577.85,0.744,-0.018,233.14,09:55:35.846000
,tractordroid-23080159,,2024-08-21 09:55:35.952000000,2024-08-21 09:56:32.344000000,-0.052,0.15,-0.042,-0.088,2.48,8.3,0.0,-3.3,-5.4,-324.63,578.04,0.743,-0.019,233.14,09:55:35.952000
,tractordroid-23080159,,2024-08-21 09:55:36.055000000,2024-08-21 09:56:32.344000000,-0.053,0.15,-0.042,-0.082,2.42,8.5,0.0,-3.5,-5.8,-324.79,578.21,0.741,-0.018,233.13,09:55:36.055000
,tractordroid-23080159,,2024-08-21 09:55:36.156000000,2024-08-21 09:56:32.344000000,-0.053,0.15,-0.047,-0.075,2.24,8.5,0.0,-6.0,-5.0,-324.95,578.37,0.742,-0.006,233.11,09:55:36.156000
,tractordroid-23080159,,2024-08-21 09:55:36.258000000,2024-08-21 09:56:32.344000000,-0.051,0.16,-0.053,-0.069,2.31,8.3,0.0,-6.0,-3.8,-325.13,578.53,0.743,-0.006,233.1,09:55:36.258000
,tractordroid-23080159,,2024-08-21 09:55:36.374000000,2024-08-21 09:56:32.344000000,-0.05,0.17,-0.056,-0.068,2.37,8.3,0.0,-4.5,-3.1,-325.32,578.71,0.745,-0.013,233.08,09:55:36.374000
,tractordroid-23080159,,2024-08-21 09:55:36.481000000,2024-08-21 09:56:32.344000000,-0.051,0.16,-0.057,-0.07,2.32,8.3,0.0,-2.3,-3.3,-325.49,578.89,0.744,-0.024,233.06,09:55:36.481000
,tractordroid-23080159,,2024-08-21 09:55:36.590000000,2024-08-21 09:56:32.344000000,-0.053,0.14,-0.057,-0.07,2.39,8.5,0.0,-2.3,-4.8,-325.67,579.09,0.742,-0.024,233.05,09:55:36.590000
,tractordroid-23080159,,2024-08-21 09:55:36.694000000,2024-08-21 09:56:32.344000000,-0.055,0.13,-0.054,-0.069,2.42,8.5,0.0,-2.8,-5.8,-325.83,579.26,0.742,-0.021,233.05,09:55:36.694000
,tractordroid-23080159,,2024-08-21 09:55:36.801000000,2024-08-21 09:56:32.344000000,-0.053,0.14,-0.054,-0.065,2.35,8.5,0.0,-7.2,-4.6,-326.01,579.45,0.742,0.0,233.04,09:55:36.801000
,tractordroid-23080159,,2024-08-21 09:55:36.912000000,2024-08-21 09:56:32.344000000,-0.051,0.15,-0.059,-0.056,2.27,8.5,0.0,-5.5,-3.2,-326.2,579.62,0.744,-0.008,233.01,09:55:36.912000
,tractordroid-23080159,,2024-08-21 09:55:37.013000000,2024-08-21 09:56:32.344000000,-0.052,0.14,-0.062,-0.051,2.49,8.5,0.0,-3.8,-4.1,-326.33,579.75,0.745,-0.017,232.99,09:55:37.013000
,tractordroid-23080159,,2024-08-21 09:55:37.113000000,2024-08-21 09:56:32.344000000,-0.052,0.14,-0.068,-0.048,2.46,8.5,0.0,-3.8,-4.2,-326.51,579.95,0.745,-0.017,232.97,09:55:37.113000
,tractordroid-23080159,,2024-08-21 09:55:37.225000000,2024-08-21 09:56:32.344000000,-0.052,0.13,-0.07,-0.041,2.35,8.5,0.0,-3.8,-4.3,-326.68,580.13,0.745,-0.017,232.95,09:55:37.225000
,tractordroid-23080159,,2024-08-21 09:55:37.325000000,2024-08-21 09:56:32.344000000,-0.052,0.13,-0.071,-0.031,2.42,8.5,0.0,-3.6,-4.7,-326.86,580.31,0.746,-0.017,232.92,09:55:37.325000
,tractordroid-23080159,,2024-08-21 09:55:37.433000000,2024-08-21 09:56:32.344000000,-0.052,0.12,-0.073,-0.03,2.49,8.5,0.0,-3.8,-4.9,-327.03,580.48,0.747,-0.016,232.9,09:55:37.433000
,tractordroid-23080159,,2024-08-21 09:55:37.534000000,2024-08-21 09:56:32.344000000,-0.051,0.12,-0.073,-0.034,2.22,8.3,0.0,-4.5,-4.4,-327.18,580.65,0.745,-0.013,232.9,09:55:37.534000
,tractordroid-23080159,,2024-08-21 09:55:37.637000000,2024-08-21 09:56:32.344000000,-0.051,0.11,-0.072,-0.037,2.5,8.3,0.0,-4.5,-5.5,-327.33,580.83,0.741,-0.013,232.89,09:55:37.637000
,tractordroid-23080159,,2024-08-21 09:55:37.742000000,2024-08-21 09:56:32.344000000,-0.052,0.1,-0.072,-0.038,2.32,8.5,0.0,-4.7,-6.1,-327.5,581.01,0.738,-0.012,232.87,09:55:37.742000
,tractordroid-23080159,,2024-08-21 09:55:37.865000000,2024-08-21 09:56:32.344000000,-0.053,0.08,-0.069,-0.044,2.39,8.5,0.0,-4.7,-7.4,-327.68,581.23,0.737,-0.011,232.85,09:55:37.865000
,tractordroid-23080159,,2024-08-21 09:55:37.973000000,2024-08-21 09:56:32.344000000,-0.054,0.07,-0.068,-0.051,2.35,8.5,0.0,-6.1,-8.1,-327.85,581.42,0.735,-0.005,232.85,09:55:37.973000
,tractordroid-23080159,,2024-08-21 09:55:38.075000000,2024-08-21 09:56:32.344000000,-0.053,0.07,-0.073,-0.05,2.35,8.3,0.0,-7.5,-8.1,-328.0,581.58,0.734,0.001,232.82,09:55:38.075000
,tractordroid-23080159,,2024-08-21 09:55:38.178000000,2024-08-21 09:56:32.344000000,-0.052,0.07,-0.079,-0.05,2.24,8.3,0.0,-7.7,-7.8,-328.15,581.73,0.735,0.002,232.78,09:55:38.178000
,tractordroid-23080159,,2024-08-21 09:55:38.289000000,2024-08-21 09:56:32.344000000,-0.05,0.07,-0.077,-0.045,2.43,8.3,0.0,-8.0,-7.5,-328.34,581.91,0.739,0.003,232.77,09:55:38.289000
,tractordroid-23080159,,2024-08-21 09:55:38.391000000,2024-08-21 09:56:32.344000000,-0.048,0.08,-0.069,-0.034,2.53,8.3,0.0,-8.0,-6.6,-328.53,582.07,0.745,0.003,232.78,09:55:38.391000
,tractordroid-23080159,,2024-08-21 09:55:38.494000000,2024-08-21 09:56:32.344000000,-0.045,0.1,-0.067,-0.028,2.37,8.5,0.0,-7.6,-5.0,-328.71,582.23,0.747,0.002,232.76,09:55:38.494000
,tractordroid-23080159,,2024-08-21 09:55:38.607000000,2024-08-21 09:56:32.344000000,-0.044,0.1,-0.073,-0.031,2.21,8.3,0.0,-5.9,-4.1,-328.87,582.4,0.748,-0.007,232.72,09:55:38.607000
,tractordroid-23080159,,2024-08-21 09:55:38.715000000,2024-08-21 09:56:32.344000000,-0.044,0.09,-0.077,-0.037,2.4,8.3,0.0,-4.2,-5.0,-329.06,582.58,0.752,-0.014,232.7,09:55:38.715000
,tractordroid-23080159,,2024-08-21 09:55:38.818000000,2024-08-21 09:56:32.344000000,-0.043,0.09,-0.076,-0.032,2.46,8.3,0.0,-4.2,-5.0,-329.24,582.73,0.757,-0.014,232.7,09:55:38.818000
,tractordroid-23080159,,2024-08-21 09:55:38.929000000,2024-08-21 09:56:32.344000000,-0.041,0.1,-0.079,-0.029,2.27,8.3,0.0,-4.4,-3.3,-329.44,582.9,0.762,-0.014,232.67,09:55:38.929000
,tractordroid-23080159,,2024-08-21 09:55:39.032000000,2024-08-21 09:56:32.344000000,-0.039,0.11,-0.084,-0.03,2.28,8.3,0.0,-4.6,-1.9,-329.57,583.03,0.765,-0.012,232.63,09:55:39.032000
,tractordroid-23080159,,2024-08-21 09:55:39.139000000,2024-08-21 09:56:32.344000000,-0.037,0.12,-0.082,-0.027,2.46,8.3,0.0,-2.3,-1.7,-329.77,583.22,0.767,-0.024,232.63,09:55:39.139000
,tractordroid-23080159,,2024-08-21 09:55:39.243000000,2024-08-21 09:56:32.344000000,-0.038,0.11,-0.077,-0.029,2.34,8.3,0.0,0.3,-2.4,-329.94,583.38,0.767,-0.032,232.63,09:55:39.243000
,tractordroid-23080159,,2024-08-21 09:55:39.353000000,2024-08-21 09:56:32.344000000,-0.039,0.1,-0.076,-0.035,2.29,8.5,0.0,-2.3,-2.6,-330.12,583.58,0.766,-0.024,232.62,09:55:39.353000
,tractordroid-23080159,,2024-08-21 09:55:39.464000000,2024-08-21 09:56:32.344000000,-0.038,0.11,-0.082,-0.034,2.34,8.5,0.0,-2.6,-2.0,-330.29,583.73,0.767,-0.022,232.58,09:55:39.464000
,tractordroid-23080159,,2024-08-21 09:55:39.573000000,2024-08-21 09:56:32.344000000,-0.037,0.11,-0.083,-0.03,2.32,8.5,0.0,-2.6,-1.0,-330.46,583.9,0.769,-0.022,232.57,09:55:39.573000
,tractordroid-23080159,,2024-08-21 09:55:39.684000000,2024-08-21 09:56:32.344000000,-0.036,0.12,-0.08,-0.03,2.38,8.5,0.0,-2.3,-0.4,-330.64,584.07,0.769,-0.024,232.57,09:55:39.684000
,tractordroid-23080159,,2024-08-21 09:55:39.784000000,2024-08-21 09:56:32.344000000,-0.037,0.11,-0.078,-0.03,2.37,8.3,0.0,0.0,-0.7,-330.8,584.24,0.768,-0.034,232.55,09:55:39.784000
,tractordroid-23080159,,2024-08-21 09:55:39.890000000,2024-08-21 09:56:32.344000000,-0.038,0.1,-0.077,-0.031,2.36,8.5,0.0,0.3,-1.5,-330.97,584.41,0.767,-0.036,232.53,09:55:39.890000
,tractordroid-23080159,,2024-08-21 09:55:39.995000000,2024-08-21 09:56:32.344000000,-0.04,0.1,-0.076,-0.037,2.3,8.5,0.0,0.2,-2.0,-331.14,584.58,0.765,-0.036,232.52,09:55:39.995000
,tractordroid-23080159,,2024-08-21 09:55:40.098000000,2024-08-21 09:56:32.344000000,-0.04,0.1,-0.075,-0.045,2.34,8.5,0.0,-2.5,-2.1,-331.3,584.76,0.764,-0.023,232.51,09:55:40.098000
,tractordroid-23080159,,2024-08-21 09:55:40.203000000,2024-08-21 09:56:32.344000000,-0.04,0.1,-0.078,-0.049,2.17,8.5,0.0,-2.5,-1.1,-331.45,584.91,0.764,-0.023,232.49,09:55:40.203000
,tractordroid-23080159,,2024-08-21 09:55:40.325000000,2024-08-21 09:56:32.344000000,-0.039,0.1,-0.079,-0.048,2.27,8.5,0.0,-2.6,-1.0,-331.65,585.12,0.764,-0.025,232.46,09:55:40.325000
,tractordroid-23080159,,2024-08-21 09:55:40.431000000,2024-08-21 09:56:32.344000000,-0.04,0.09,-0.08,-0.051,2.31,8.3,0.0,-0.9,-1.6,-331.81,585.28,0.762,-0.03,232.44,09:55:40.431000
,tractordroid-23080159,,2024-08-21 09:55:40.539000000,2024-08-21 09:56:32.344000000,-0.042,0.08,-0.08,-0.058,2.35,8.5,0.0,-0.7,-2.7,-331.98,585.47,0.759,-0.031,232.43,09:55:40.539000
,tractordroid-23080159,,2024-08-21 09:55:40.654000000,2024-08-21 09:56:32.344000000,-0.044,0.07,-0.084,-0.065,2.23,8.5,0.0,-0.7,-3.9,-332.15,585.66,0.756,-0.032,232.4,09:55:40.654000
,tractordroid-23080159,,2024-08-21 09:55:40.768000000,2024-08-21 09:56:32.344000000,-0.044,0.07,-0.084,-0.067,2.33,8.3,0.0,-4.2,-3.8,-332.33,585.85,0.754,-0.014,232.38,09:55:40.768000
,tractordroid-23080159,,2024-08-21 09:55:40.869000000,2024-08-21 09:56:32.344000000,-0.044,0.07,-0.084,-0.068,2.37,8.5,0.0,-4.7,-3.4,-332.48,586.01,0.753,-0.012,232.37,09:55:40.869000
,tractordroid-23080159,,2024-08-21 09:55:40.974000000,2024-08-21 09:56:32.344000000,-0.043,0.07,-0.088,-0.072,2.31,8.5,0.0,-4.4,-3.1,-332.65,586.18,0.751,-0.014,232.34,09:55:40.974000
,tractordroid-23080159,,2024-08-21 09:55:41.085000000,2024-08-21 09:56:32.344000000,-0.044,0.06,-0.091,-0.075,2.29,8.3,0.0,-2.5,-3.8,-332.8,586.35,0.751,-0.022,232.31,09:55:41.085000
,tractordroid-23080159,,2024-08-21 09:55:41.190000000,2024-08-21 09:56:32.344000000,-0.046,0.05,-0.089,-0.077,2.34,8.5,0.0,-2.5,-5.0,-332.98,586.53,0.751,-0.023,232.3,09:55:41.190000
,tractordroid-23080159,,2024-08-21 09:55:41.296000000,2024-08-21 09:56:32.344000000,-0.047,0.04,-0.085,-0.082,2.31,8.5,0.0,-4.6,-5.5,-333.15,586.71,0.751,-0.013,232.3,09:55:41.296000
,tractordroid-23080159,,2024-08-21 09:55:41.400000000,2024-08-21 09:56:32.344000000,-0.045,0.05,-0.088,-0.085,2.16,8.5,0.0,-6.5,-4.2,-333.31,586.87,0.752,-0.004,232.28,09:55:41.400000
,tractordroid-23080159,,2024-08-21 09:55:41.507000000,2024-08-21 09:56:32.344000000,-0.043,0.06,-0.09,-0.082,2.19,8.3,0.0,-6.0,-3.2,-333.46,587.02,0.753,-0.006,232.26,09:55:41.507000
,tractordroid-23080159,,2024-08-21 09:55:41.626000000,2024-08-21 09:56:32.344000000,-0.043,0.06,-0.089,-0.079,2.31,8.3,0.0,-4.2,-3.8,-333.66,587.22,0.755,-0.021,232.25,09:55:41.626000
,tractordroid-23080159,,2024-08-21 09:55:41.736000000,2024-08-21 09:56:32.344000000,-0.044,0.05,-0.084,-0.079,2.24,8.5,0.0,-2.8,-4.6,-333.84,587.4,0.754,-0.022,232.25,09:55:41.736000
,tractordroid-23080159,,2024-08-21 09:55:41.847000000,2024-08-21 09:56:32.344000000,-0.044,0.04,-0.083,-0.077,2.28,8.5,0.0,-3.0,-5.5,-334.01,587.58,0.754,-0.021,232.24,09:55:41.847000
,tractordroid-23080159,,2024-08-21 09:55:41.957000000,2024-08-21 09:56:32.344000000,-0.043,0.04,-0.082,-0.079,2.29,8.3,0.0,-5.2,-4.8,-334.19,587.76,0.756,-0.01,232.22,09:55:41.957000
,tractordroid-23080159,,2024-08-21 09:55:42.064000000,2024-08-21 09:56:32.344000000,-0.041,0.05,-0.081,-0.079,2.32,8.3,0.0,-5.4,-4.0,-334.37,587.94,0.759,-0.009,232.21,09:55:42.064000
,tractordroid-23080159,,2024-08-21 09:55:42.173000000,2024-08-21 09:56:32.344000000,-0.039,0.06,-0.08,-0.073,2.32,8.3,0.0,-5.2,-2.9,-334.55,588.1,0.762,-0.01,232.2,09:55:42.173000
,tractordroid-23080159,,2024-08-21 09:55:42.276000000,2024-08-21 09:56:32.344000000,-0.037,0.06,-0.08,-0.07,2.3,8.5,0.0,-3.3,-2.2,-334.71,588.26,0.765,-0.019,232.18,09:55:42.276000
,tractordroid-23080159,,2024-08-21 09:55:42.378000000,2024-08-21 09:56:32.344000000,-0.037,0.05,-0.079,-0.073,2.25,8.5,0.0,-1.8,-2.8,-334.87,588.42,0.765,-0.026,232.17,09:55:42.378000
,tractordroid-23080159,,2024-08-21 09:55:42.485000000,2024-08-21 09:56:32.344000000,-0.038,0.04,-0.076,-0.075,2.26,8.5,0.0,-1.9,-3.6,-335.04,588.6,0.765,-0.025,232.16,09:55:42.485000
,tractordroid-23080159,,2024-08-21 09:55:42.590000000,2024-08-21 09:56:32.344000000,-0.038,0.04,-0.071,-0.074,2.25,8.5,0.0,-2.3,-4.2,-335.2,588.77,0.765,-0.024,232.16,09:55:42.590000
,tractordroid-23080159,,2024-08-21 09:55:42.690000000,2024-08-21 09:56:32.344000000,-0.037,0.04,-0.069,-0.069,2.32,8.5,0.0,-4.0,-3.8,-335.37,588.93,0.767,-0.015,232.16,09:55:42.690000
,tractordroid-23080159,,2024-08-21 09:55:42.800000000,2024-08-21 09:56:32.344000000,-0.034,0.05,-0.072,-0.063,2.27,8.3,0.0,-4.5,-2.3,-335.56,589.1,0.769,-0.013,232.13,09:55:42.800000
,tractordroid-23080159,,2024-08-21 09:55:42.908000000,2024-08-21 09:56:32.344000000,-0.032,0.07,-0.073,-0.062,2.25,8.3,0.0,-4.4,-1.0,-335.73,589.27,0.769,-0.014,232.12,09:55:42.908000
,tractordroid-23080159,,2024-08-21 09:55:43.015000000,2024-08-21 09:56:32.344000000,-0.034,0.05,-0.071,-0.066,2.26,8.3,0.0,-0.2,-2.3,-335.9,589.44,0.768,-0.034,232.11,09:55:43.015000
