"device_id","ts","cte","steer_fb","speed","x","y","z","time","steering_control_state"
mu-l2-2312-0021,2024-11-25 07:10:33.036000000,-0.25,-43.3,1.22,-3338.46,-3309.85,30.71,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.136000000,-0.24,-45.6,1.22,-3338.49,-3309.73,30.71,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.338000000,-0.19,-51.5,1.21,-3338.56,-3309.48,30.72,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.544000000,-0.15,-57.5,1.2,-3338.61,-3309.22,30.71,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.648000000,-0.14,-58.5,1.24,-3338.62,-3309.08,30.72,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.755000000,-0.15,-58.3,1.24,-3338.59,-3308.94,30.73,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:33.958000000,-0.19,-55.3,1.2,-3338.56,-3308.7,30.73,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.148000000,-0.24,-52.0,1.17,-3338.57,-3308.46,30.74,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.249000000,-0.25,-51.3,1.16,-3338.59,-3308.34,30.75,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.353000000,-0.26,-51.3,1.16,-3338.6,-3308.22,30.75,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.556000000,-0.28,-54.3,1.0,-3338.59,-3308.0,30.74,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.755000000,-0.28,-59.6,0.93,-3338.61,-3307.79,30.72,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:34.956000000,-0.26,-66.0,1.0,-3338.65,-3307.6,30.7,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.058000000,-0.24,-70.2,0.92,-3338.68,-3307.51,30.69,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.258000000,-0.19,-75.0,1.05,-3338.74,-3307.31,30.67,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.359000000,-0.18,-76.1,1.1,-3338.75,-3307.19,30.67,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.459000000,-0.18,-75.0,1.13,-3338.75,-3307.08,30.67,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.661000000,-0.22,-67.5,1.06,-3338.73,-3306.86,30.66,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.762000000,-0.25,-62.8,1.15,-3338.71,-3306.73,30.67,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.863000000,-0.28,-59.8,1.05,-3338.72,-3306.62,30.68,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:35.965000000,-0.3,-57.8,1.05,-3338.73,-3306.51,30.7,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.164000000,-0.28,-56.3,0.93,-3338.84,-3306.32,30.74,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.267000000,-0.24,-61.0,1.02,-3338.89,-3306.22,30.75,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.371000000,-0.2,-63.0,1.04,-3338.94,-3306.12,30.78,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.476000000,-0.16,-68.6,0.99,-3338.98,-3306.03,30.79,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.679000000,-0.14,-68.5,1.05,-3338.97,-3305.83,30.83,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.881000000,-0.16,-64.4,1.1400000000000001,-3338.97,-3305.59,30.89,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:36.985000000,-0.19,-58.1,1.2,-3338.98,-3305.46,30.91,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.183000000,-0.26,-49.3,1.24,-3338.96,-3305.22,30.94,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.385000000,-0.3,-47.5,1.21,-3339.0,-3304.99,30.96,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.486000000,-0.3,-48.5,1.23,-3339.01,-3304.86,30.96,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.687000000,-0.27,-54.3,1.22,-3339.09,-3304.62,30.99,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.788000000,-0.24,-56.8,1.28,-3339.14,-3304.49,31.01,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:37.891000000,-0.21,-61.6,1.29,-3339.19,-3304.38,31.03,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.089000000,-0.15,-64.0,1.33,-3339.24,-3304.14,31.04,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.290000000,-0.15,-60.0,1.3,-3339.28,-3303.88,31.02,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.390000000,-0.16,-53.8,1.37,-3339.31,-3303.74,31.02,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.590000000,-0.19,-46.8,1.35,-3339.32,-3303.48,31.01,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.690000000,-0.21,-43.8,1.24,-3339.33,-3303.35,30.98,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.792000000,-0.22,-40.5,1.19,-3339.36,-3303.23,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:38.993000000,-0.21,-39.5,1.11,-3339.45,-3303.0,30.93,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.194000000,-0.16,-42.3,1.07,-3339.54,-3302.77,30.93,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.295000000,-0.14,-45.3,1.05,-3339.57,-3302.66,30.95,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.496000000,-0.1,-47.8,0.93,-3339.61,-3302.47,30.95,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.698000000,-0.09,-46.3,0.92,-3339.65,-3302.28,30.96,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.802000000,-0.09,-44.3,0.96,-3339.66,-3302.18,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:39.903000000,-0.09,-43.3,0.99,-3339.68,-3302.08,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.004000000,-0.1,-40.1,1.1400000000000001,-3339.69,-3301.97,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.105000000,-0.1,-39.1,1.0,-3339.71,-3301.87,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.207000000,-0.1,-36.3,1.13,-3339.74,-3301.77,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.408000000,-0.08,-33.3,1.2,-3339.82,-3301.57,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.508000000,-0.06,-33.5,1.15,-3339.86,-3301.46,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.712000000,-0.01,-33.0,1.28,-3339.95,-3301.21,30.97,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:40.914000000,0.02,-29.3,1.27,-3340.0,-3300.98,30.99,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.115000000,0.04,-24.5,1.3,-3340.09,-3300.73,31.02,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.215000000,0.03,-23.0,1.21,-3340.1,-3300.6,31.02,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.316000000,0.03,-21.0,1.33,-3340.12,-3300.46,31.03,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.417000000,0.0,-17.5,1.38,-3340.11,-3300.31,31.05,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.617000000,-0.06,-12.5,1.3900000000000001,-3340.12,-3300.03,31.08,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.818000000,-0.12,-11.7,1.24,-3340.11,-3299.81,31.08,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:41.922000000,-0.14,-12.7,1.29,-3340.12,-3299.68,31.08,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.143000000,-0.21,-17.8,0.9,-3340.08,-3299.45,31.06,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.322000000,-0.17,-26.8,0.95,-3340.2,-3299.25,31.03,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.523000000,-0.04,-38.5,0.97,-3340.38,-3299.07,31.02,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.725000000,0.08,-46.5,1.1,-3340.45,-3298.85,31.04,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.826000000,0.11,-46.1,1.17,-3340.5,-3298.74,31.06,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:42.927000000,0.11,-43.5,1.13,-3340.47,-3298.64,31.06,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.127000000,0.06,-32.5,1.07,-3340.46,-3298.43,31.06,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.327000000,-0.04,-19.3,0.99,-3340.43,-3298.21,31.08,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.430000000,-0.08,-12.4,1.12,-3340.44,-3298.08,31.09,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.631000000,-0.12,-11.7,1.12,-3340.5,-3297.88,31.12,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.732000000,-0.11,-14.7,1.19,-3340.55,-3297.78,31.13,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.833000000,-0.08,-16.9,1.07,-3340.6,-3297.69,31.13,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:43.939000000,-0.03,-22.3,1.16,-3340.68,-3297.57,31.13,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.139000000,0.08,-30.4,1.26,-3340.8,-3297.36,31.14,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.339000000,0.15,-31.4,1.29,-3340.86,-3297.11,31.17,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.439000000,0.16,-27.4,1.29,-3340.88,-3297.0,31.19,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.641000000,0.12,-16.3,1.15,-3340.88,-3296.77,31.2,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.746000000,0.08,-13.2,1.25,-3340.87,-3296.64,31.21,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:44.952000000,0.0,-2.6,1.06,-3340.87,-3296.42,31.23,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.152000000,-0.04,-1.8,1.01,-3340.88,-3296.21,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.352000000,-0.05,-8.9,0.8,-3340.9,-3296.04,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.457000000,-0.04,-10.9,0.84,-3340.93,-3295.97,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.654000000,-0.04,-18.5,0.71,-3340.93,-3295.8,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.755000000,-0.05,-15.7,0.73,-3340.93,-3295.72,31.26,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.856000000,-0.06,-14.7,0.69,-3340.94,-3295.67,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:45.957000000,-0.08,-12.9,0.71,-3340.93,-3295.6,31.25,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.156000000,-0.09,-9.2,0.65,-3340.99,-3295.47,31.27,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.264000000,-0.08,-11.2,0.72,-3341.01,-3295.41,31.28,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.462000000,-0.05,-15.0,0.92,-3341.05,-3295.26,31.3,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.565000000,-0.03,-16.3,0.79,-3341.07,-3295.19,31.3,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.767000000,-0.03,-16.2,0.85,-3341.08,-3295.02,31.32,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.868000000,-0.03,-14.9,1.08,-3341.1,-3294.91,31.34,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:46.970000000,-0.03,-12.4,1.06,-3341.13,-3294.83,31.35,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:47.169000000,-0.03,-8.4,1.1,-3341.19,-3294.64,31.37,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:47.373000000,-0.03,-4.9,1.18,-3341.23,-3294.42,31.38,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:47.572000000,-0.02,-5.0,1.17,-3341.28,-3294.21,31.38,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:47.778000000,0.01,-5.1,1.21,-3341.37,-3294.0,31.38,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:47.981000000,0.05,-5.5,1.35,-3341.45,-3293.75,31.42,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.178000000,0.05,-4.0,1.26,-3341.48,-3293.5,31.44,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.383000000,0.01,-0.7,1.35,-3341.5,-3293.25,31.45,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.580000000,-0.05,2.9,1.28,-3341.48,-3293.0,31.46,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.782000000,-0.1,3.0,1.2,-3341.5,-3292.77,31.44,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.882000000,-0.1,0.4,1.1,-3341.54,-3292.66,31.41,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:48.987000000,-0.07,-1.2,1.03,-3341.61,-3292.54,31.41,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.189000000,-0.02,-7.6,0.96,-3341.68,-3292.33,31.42,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.390000000,0.06,-15.7,0.9,-3341.77,-3292.17,31.41,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.591000000,0.11,-16.3,0.84,-3341.83,-3292.03,31.39,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.692000000,0.13,-14.2,0.68,-3341.85,-3291.95,31.39,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.892000000,0.12,-4.1,0.83,-3341.89,-3291.81,31.39,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:49.996000000,0.1,3.0,0.68,-3341.89,-3291.76,31.39,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.197000000,0.05,9.8,0.81,-3341.9,-3291.62,31.38,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.298000000,0.03,14.3,0.69,-3341.9,-3291.55,31.38,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.400000000,0.02,15.0,0.59,-3341.93,-3291.52,31.37,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.601000000,0.04,11.6,0.67,-3341.98,-3291.4,31.36,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.803000000,0.07,6.4,0.65,-3342.03,-3291.29,31.35,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:50.903000000,0.1,4.4,0.67,-3342.05,-3291.22,31.35,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.005000000,0.13,0.6,0.46,-3342.08,-3291.19,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.116000000,0.14,0.2,0.67,-3342.1,-3291.12,31.32,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.318000000,0.13,1.7,0.62,-3342.08,-3291.01,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.419000000,0.11,7.3,0.5,-3342.06,-3290.98,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.620000000,0.07,12.8,0.57,-3342.07,-3290.88,31.32,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.821000000,0.07,13.8,0.6,-3342.12,-3290.79,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:51.923000000,0.09,12.5,0.74,-3342.17,-3290.74,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.025000000,0.11,11.6,0.56,-3342.2,-3290.71,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.225000000,0.18,6.4,0.58,-3342.27,-3290.6,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.325000000,0.2,5.3,0.49,-3342.28,-3290.56,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.433000000,0.2,5.9,0.52,-3342.27,-3290.5,31.33,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.626000000,0.15,12.6,0.37,-3342.22,-3290.43,31.34,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.728000000,0.11,16.5,0.29,-3342.2,-3290.4,31.34,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:52.830000000,0.07,21.7,0.25,-3342.18,-3290.36,31.35,2024-11-25 07:10:33,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.032000000,0.02,23.7,0.42,-3342.19,-3290.3,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.133000000,0.0,22.7,0.52,-3342.18,-3290.25,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.336000000,0.06,13.8,0.42,-3342.27,-3290.2,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.439000000,0.12,5.0,0.36,-3342.34,-3290.17,31.33,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.645000000,0.22,-0.7,0.38,-3342.41,-3290.1,31.33,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.746000000,0.25,-2.3,0.38,-3342.41,-3290.08,31.33,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.849000000,0.25,0.0,0.34,-3342.38,-3290.05,31.33,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:53.949000000,0.24,6.5,0.29,-3342.37,-3290.03,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.150000000,0.13,17.0,0.44,-3342.28,-3289.98,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.350000000,0.01,26.6,0.51,-3342.23,-3289.94,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.451000000,-0.01,30.3,0.24,-3342.25,-3289.93,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.551000000,0.01,27.7,0.34,-3342.3,-3289.9,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.652000000,0.02,21.5,0.34,-3342.3,-3289.87,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:54.853000000,0.1,9.6,0.29,-3342.39,-3289.83,31.34,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.055000000,0.22,-1.8,0.33,-3342.48,-3289.77,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.254000000,0.24,-1.4,0.28,-3342.44,-3289.72,31.35,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.456000000,0.18,8.5,0.35,-3342.38,-3289.67,31.37,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.560000000,0.12,16.3,0.27,-3342.32,-3289.65,31.38,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.757000000,0.01,24.8,0.22,-3342.27,-3289.61,31.38,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.863000000,-0.02,25.1,0.43,-3342.28,-3289.58,31.39,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:55.964000000,-0.03,23.7,0.59,-3342.32,-3289.54,31.4,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:56.067000000,0.0,16.6,0.51,-3342.37,-3289.48,31.4,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:56.273000000,0.07,4.8,0.73,-3342.44,-3289.4,31.41,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:56.472000000,0.17,-6.0,0.7,-3342.53,-3289.29,31.42,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:56.672000000,0.21,-10.9,0.74,-3342.51,-3289.16,31.45,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:56.874000000,0.17,-4.5,0.86,-3342.5,-3289.0,31.47,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.075000000,0.09,4.3,0.97,-3342.46,-3288.84,31.5,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.273000000,0.01,10.1,0.94,-3342.45,-3288.67,31.51,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.474000000,-0.03,8.1,1.15,-3342.47,-3288.45,31.52,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.675000000,-0.03,0.1,1.17,-3342.51,-3288.24,31.55,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.788000000,-0.02,-4.5,1.11,-3342.53,-3288.11,31.56,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:57.981000000,0.03,-12.9,1.07,-3342.6,-3287.92,31.56,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.081000000,0.06,-18.5,1.3,-3342.64,-3287.8,31.56,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.284000000,0.06,-21.2,1.08,-3342.62,-3287.6,31.55,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.482000000,0.02,-16.9,1.16,-3342.63,-3287.38,31.54,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.584000000,0.0,-13.0,1.26,-3342.64,-3287.25,31.54,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.783000000,-0.04,-10.2,1.41,-3342.67,-3286.98,31.56,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:58.987000000,-0.02,-11.0,1.48,-3342.75,-3286.71,31.57,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:59.087000000,0.0,-13.9,1.5699999999999998,-3342.79,-3286.55,31.59,2024-11-25 07:10:53,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:10:59.189000000,0.01,-14.9,1.51,-3342.82,-3286.41,31.61,2024-11-25 07:10:53,ACT_ROBOT
