"device_id","ts","cte","steer_fb","speed","x","y","z","time","steering_control_state"
tractordroid-23010077,2024-12-02 07:17:48.011000000,-0.1,1.6,2.2800000000000002,-2315.01,-1475.51,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.112000000,-0.04,-0.7,2.24,-2314.96,-1475.29,23.04,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.313000000,0.08,-7.1,2.3,-2314.86,-1474.83,23.03,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.414000000,0.1,-7.7,2.4,-2314.77,-1474.59,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.518000000,0.08,-6.2,2.35,-2314.67,-1474.37,23.06,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.716000000,0.0,0.8,2.32,-2314.49,-1473.94,23.03,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:48.918000000,-0.04,6.8,2.39,-2314.28,-1473.51,23.04,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.119000000,-0.05,7.3,2.36,-2314.17,-1473.05,23.06,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.225000000,-0.05,6.0,2.32,-2314.11,-1472.82,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.326000000,0.01,4.8,2.42,-2314.05,-1472.6,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.534000000,0.06,2.5,2.4699999999999998,-2313.89,-1472.11,23.06,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.729000000,0.06,1.2,2.33,-2313.75,-1471.64,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:49.838000000,0.11,1.2,2.39,-2313.67,-1471.39,23.05,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.037000000,0.15,2.7,2.43,-2313.51,-1470.93,23.09,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.138000000,0.09,4.8,2.23,-2313.42,-1470.71,23.1,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.338000000,-0.03,8.0,2.39,-2313.23,-1470.27,23.11,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.540000000,-0.09,9.1,2.4,-2313.08,-1469.84,23.13,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.739000000,-0.06,7.9,2.2800000000000002,-2312.95,-1469.38,23.14,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:50.840000000,-0.03,4.9,2.2800000000000002,-2312.89,-1469.15,23.14,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.040000000,0.06,-0.2,2.2800000000000002,-2312.79,-1468.7,23.16,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.140000000,0.12,-1.2,2.25,-2312.73,-1468.48,23.18,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.341000000,0.14,-1.5,2.25,-2312.58,-1468.05,23.2,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.543000000,0.09,3.0,2.33,-2312.38,-1467.63,23.21,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.743000000,-0.06,8.8,2.34,-2312.18,-1467.2,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:51.845000000,-0.08,9.5,2.32,-2312.1,-1466.97,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.047000000,-0.07,8.0,2.2800000000000002,-2311.99,-1466.54,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.152000000,-0.08,5.8,2.25,-2311.94,-1466.32,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.352000000,0.02,-0.3,2.31,-2311.84,-1465.85,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.453000000,0.04,-4.2,2.33,-2311.79,-1465.62,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.654000000,0.08,-5.5,2.4,-2311.62,-1465.18,23.3,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.755000000,0.06,-5.4,2.38,-2311.55,-1464.97,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:52.856000000,0.0,-4.1,2.39,-2311.45,-1464.73,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.059000000,-0.08,0.4,2.4699999999999998,-2311.26,-1464.29,23.35,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.259000000,-0.1,1.5,2.29,-2311.14,-1463.85,23.33,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.459000000,-0.08,-1.2,2.36,-2311.02,-1463.37,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.561000000,-0.05,-2.5,2.42,-2310.98,-1463.13,23.33,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.762000000,0.04,-7.0,2.35,-2310.86,-1462.67,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:53.964000000,0.07,-8.4,2.36,-2310.71,-1462.24,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:54.164000000,0.05,-5.7,2.39,-2310.53,-1461.77,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:54.366000000,0.0,-0.4,2.31,-2310.36,-1461.36,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:54.573000000,-0.1,3.9,2.39,-2310.19,-1460.91,23.36,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:54.768000000,-0.01,4.0,2.44,-2310.02,-1460.47,23.37,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:54.875000000,0.0,3.5,2.4,-2309.95,-1460.23,23.37,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.075000000,0.01,2.4,2.37,-2309.8,-1459.79,23.35,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.277000000,0.01,2.5,2.38,-2309.61,-1459.32,23.33,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.479000000,-0.01,3.5,2.33,-2309.43,-1458.88,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.679000000,-0.02,3.7,2.37,-2309.26,-1458.43,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.883000000,-0.03,3.7,2.39,-2309.1,-1457.96,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:55.986000000,-0.02,3.7,2.36,-2309.03,-1457.74,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.186000000,0.01,2.2,2.34,-2308.89,-1457.28,23.3,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.387000000,-0.01,1.1,2.35,-2308.73,-1456.82,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.494000000,-0.01,0.0,2.32,-2308.65,-1456.62,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.635000000,-0.03,-0.5,2.38,-2308.57,-1456.41,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.789000000,-0.05,-1.5,2.42,-2308.41,-1455.92,23.3,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:56.900000000,-0.03,-2.3,2.45,-2308.34,-1455.69,23.3,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.100000000,0.0,-3.8,2.39,-2308.2,-1455.21,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.201000000,0.0,-4.5,2.43,-2308.13,-1454.98,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.301000000,0.03,-5.0,2.39,-2308.05,-1454.75,23.3,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.501000000,0.05,-5.6,2.35,-2307.9,-1454.3,23.29,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.602000000,0.06,-5.7,2.35,-2307.83,-1454.07,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.704000000,0.03,-5.5,2.41,-2307.73,-1453.85,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:57.903000000,-0.04,-1.5,2.4,-2307.56,-1453.4,23.29,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.003000000,-0.01,-0.3,2.38,-2307.46,-1453.17,23.29,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.205000000,-0.05,3.2,2.38,-2307.28,-1452.74,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.305000000,-0.07,3.5,2.45,-2307.2,-1452.49,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.406000000,-0.05,3.7,2.4,-2307.13,-1452.28,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.609000000,-0.03,3.2,2.4,-2306.95,-1451.81,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.809000000,-0.05,1.6,2.29,-2306.79,-1451.39,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:58.909000000,-0.04,0.8,2.35,-2306.73,-1451.14,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.109000000,-0.02,-0.5,2.45,-2306.57,-1450.69,23.36,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.211000000,0.0,-1.2,2.44,-2306.5,-1450.47,23.38,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.410000000,0.03,-1.8,2.35,-2306.38,-1450.02,23.36,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.514000000,0.03,-1.9,2.45,-2306.28,-1449.79,23.35,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.713000000,0.01,-2.0,2.45,-2306.13,-1449.34,23.4,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:17:59.915000000,-0.03,-2.0,2.2800000000000002,-2305.97,-1448.89,23.4,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.117000000,-0.07,-2.0,2.31,-2305.82,-1448.46,23.39,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.228000000,-0.08,-2.3,2.39,-2305.75,-1448.21,23.41,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.433000000,-0.07,-3.0,2.34,-2305.62,-1447.75,23.42,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.628000000,-0.04,-4.5,2.4,-2305.49,-1447.3,23.41,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.734000000,-0.03,-5.0,2.44,-2305.42,-1447.05,23.41,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:00.836000000,-0.01,-6.0,2.34,-2305.36,-1446.83,23.41,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.037000000,0.02,-6.4,2.42,-2305.22,-1446.35,23.41,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.237000000,-0.08,-5.9,2.41,-2305.06,-1445.92,23.39,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.339000000,-0.12,-3.8,2.39,-2304.99,-1445.7,23.39,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.439000000,-0.16,-3.0,2.32,-2304.91,-1445.47,23.36,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.639000000,-0.2,-3.3,2.42,-2304.77,-1444.98,23.39,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.741000000,-0.2,-3.8,2.37,-2304.7,-1444.77,23.4,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:01.941000000,-0.15,-7.7,2.26,-2304.6,-1444.31,23.4,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.042000000,-0.11,-11.2,2.34,-2304.56,-1444.08,23.39,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.243000000,-0.03,-14.9,2.33,-2304.46,-1443.62,23.36,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.345000000,0.0,-15.2,2.52,-2304.4,-1443.38,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.546000000,-0.03,-13.0,2.44,-2304.23,-1442.89,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.747000000,-0.15,-6.5,2.41,-2304.03,-1442.43,23.34,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:02.948000000,-0.1,-3.6,2.39,-2303.91,-1441.95,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.050000000,-0.06,-3.8,2.38,-2303.85,-1441.74,23.32,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.251000000,0.0,-6.1,2.4699999999999998,-2303.75,-1441.27,23.31,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.449000000,0.05,-6.9,2.42,-2303.62,-1440.8,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.651000000,0.06,-5.5,2.48,-2303.46,-1440.31,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.852000000,0.03,-1.7,2.43,-2303.26,-1439.88,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:03.952000000,-0.09,2.2,2.22,-2303.16,-1439.67,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.057000000,-0.09,4.6,2.26,-2303.08,-1439.46,23.24,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.253000000,-0.07,6.0,2.44,-2302.95,-1438.98,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.355000000,-0.06,3.5,2.36,-2302.9,-1438.76,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.556000000,0.0,1.1,2.42,-2302.79,-1438.29,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.759000000,0.05,-1.9,2.42,-2302.64,-1437.82,23.24,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:04.958000000,0.09,-2.0,2.39,-2302.5,-1437.37,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:05.158000000,0.07,0.6,2.35,-2302.36,-1436.92,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:05.358000000,0.04,4.3,2.38,-2302.21,-1436.47,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:05.463000000,-0.01,5.0,2.48,-2302.13,-1436.24,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:05.663000000,-0.08,5.5,2.37,-2301.97,-1435.78,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:05.863000000,-0.01,5.0,2.46,-2301.86,-1435.3,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.063000000,0.0,1.7,2.34,-2301.75,-1434.87,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.264000000,0.05,-0.2,2.43,-2301.63,-1434.38,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.365000000,0.07,-0.7,2.43,-2301.55,-1434.15,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.466000000,0.07,-1.0,2.41,-2301.47,-1433.92,23.29,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.666000000,0.03,-0.5,2.35,-2301.3,-1433.49,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.767000000,0.0,1.3,2.34,-2301.22,-1433.25,23.24,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:06.871000000,-0.03,2.5,2.4,-2301.15,-1433.01,23.24,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.069000000,-0.04,3.2,2.41,-2301.0,-1432.56,23.28,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.269000000,-0.01,2.5,2.3,-2300.88,-1432.12,23.26,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.371000000,0.01,2.2,2.34,-2300.81,-1431.89,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.572000000,0.02,0.8,2.39,-2300.68,-1431.43,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.674000000,0.05,0.6,2.41,-2300.62,-1431.19,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.775000000,0.08,0.2,2.37,-2300.55,-1430.97,23.27,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:07.976000000,0.11,0.0,2.32,-2300.41,-1430.5,23.25,2024-12-02 07:17:48,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.076000000,0.09,0.4,2.42,-2300.31,-1430.28,23.26,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.180000000,0.06,2.7,2.39,-2300.22,-1430.06,23.27,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.378000000,-0.03,5.6,2.37,-2300.04,-1429.6,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.580000000,-0.04,7.4,2.37,-2299.91,-1429.19,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.780000000,-0.01,5.0,2.4,-2299.77,-1428.71,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:08.982000000,0.02,1.2,2.37,-2299.65,-1428.24,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:09.181000000,0.03,-1.3,2.38,-2299.52,-1427.79,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:09.381000000,0.04,-1.8,2.35,-2299.36,-1427.35,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:09.581000000,0.04,-0.7,2.42,-2299.22,-1426.9,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:09.784000000,0.01,0.8,2.38,-2299.05,-1426.44,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:09.986000000,-0.03,1.3,2.51,-2298.89,-1426.0,23.32,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.186000000,-0.04,1.3,2.38,-2298.74,-1425.54,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.287000000,-0.04,1.1,2.42,-2298.65,-1425.29,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.492000000,-0.03,0.4,2.3,-2298.52,-1424.82,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.592000000,-0.03,-0.7,2.42,-2298.45,-1424.59,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.695000000,0.0,-1.3,2.37,-2298.39,-1424.36,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.798000000,0.04,-3.0,2.43,-2298.34,-1424.12,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:10.900000000,0.06,-3.5,2.46,-2298.27,-1423.88,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.099000000,0.1,-4.2,2.46,-2298.15,-1423.4,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.299000000,0.08,-2.3,2.37,-2297.97,-1422.96,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.401000000,0.01,-1.0,2.37,-2297.87,-1422.74,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.601000000,-0.1,3.5,2.35,-2297.68,-1422.29,23.25,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.708000000,-0.12,4.9,2.41,-2297.6,-1422.05,23.25,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.809000000,-0.13,4.9,2.46,-2297.54,-1421.81,23.26,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:11.912000000,-0.11,3.2,2.45,-2297.47,-1421.57,23.26,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.112000000,-0.03,0.0,2.42,-2297.36,-1421.1,23.23,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.312000000,0.09,-4.9,2.44,-2297.24,-1420.61,23.23,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.425000000,0.12,-5.9,2.4699999999999998,-2297.15,-1420.36,23.27,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.621000000,0.12,-3.0,2.4,-2296.97,-1419.93,23.27,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.723000000,0.05,-1.5,2.46,-2296.88,-1419.69,23.26,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:12.923000000,-0.07,5.0,2.45,-2296.67,-1419.26,23.26,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.025000000,-0.11,6.1,2.4,-2296.57,-1419.03,23.27,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.127000000,-0.14,6.5,2.48,-2296.5,-1418.79,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.228000000,-0.12,6.0,2.37,-2296.44,-1418.55,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.328000000,-0.07,3.7,2.45,-2296.38,-1418.31,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.531000000,0.07,-0.3,2.32,-2296.3,-1417.86,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.731000000,0.13,-4.6,2.42,-2296.15,-1417.37,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:13.833000000,0.11,-4.1,2.4,-2296.04,-1417.16,23.32,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.033000000,0.04,1.2,2.32,-2295.84,-1416.75,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.134000000,-0.03,3.2,2.32,-2295.72,-1416.53,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.334000000,-0.09,7.6,2.42,-2295.55,-1416.06,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.436000000,-0.1,7.0,2.36,-2295.49,-1415.85,23.32,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.538000000,-0.08,5.4,2.14,-2295.45,-1415.63,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.739000000,-0.04,-0.7,2.43,-2295.35,-1415.15,23.29,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:14.940000000,0.01,-6.0,2.34,-2295.24,-1414.7,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.141000000,0.06,-9.4,2.48,-2295.07,-1414.24,23.31,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.243000000,0.08,-10.4,2.38,-2295.0,-1414.02,23.3,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.444000000,0.09,-8.9,2.45,-2294.86,-1413.53,23.28,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.645000000,0.05,-4.1,2.4699999999999998,-2294.69,-1413.08,23.34,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.745000000,0.04,-2.3,2.34,-2294.59,-1412.86,23.34,2024-12-02 07:18:08,ACT_ROBOT
tractordroid-23010077,2024-12-02 07:18:15.846000000,0.02,-1.2,2.27,-2294.5,-1412.67,23.32,2024-12-02 07:18:08,ACT_ROBOT
