id,device_id,bundle_id,ts,received_at,ang_diff,cte,pitch,roll,speed,speed_fb,speed_ref,steer_fb,steer_ref,x,y,yaw,yaw_rate,z,time
,tractordroid-23080159,,2024-08-21 12:17:12.919000000,2024-08-21 12:17:14.348000000,-0.003,0.14,0.025,0.007,-0.02,0.0,0.0,-4.1,33.3,-459.45,648.34,-2.34,-0.0,225.19,12:17:12.919000
,tractordroid-23080159,,2024-08-21 12:17:13.032000000,2024-08-21 12:18:14.751000000,-0.012,0.2,0.025,0.007,-0.03,0.0,0.0,-4.1,47.6,-459.45,648.34,-2.34,-0.0,225.19,12:17:13.032000
,tractordroid-23080159,,2024-08-21 12:17:13.139000000,2024-08-21 12:18:14.751000000,-0.018,0.22,0.025,0.007,-0.02,0.0,0.0,-4.1,53.1,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.139000
,tractordroid-23080159,,2024-08-21 12:17:13.242000000,2024-08-21 12:18:14.751000000,-0.022,0.21,0.025,0.007,-0.02,0.0,0.0,-4.0,49.0,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.242000
,tractordroid-23080159,,2024-08-21 12:17:13.352000000,2024-08-21 12:18:14.751000000,-0.029,0.21,0.025,0.007,-0.05,0.0,0.0,2.2,50.5,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.352000
,tractordroid-23080159,,2024-08-21 12:17:13.462000000,2024-08-21 12:18:14.751000000,-0.039,0.19,0.025,0.007,-0.01,0.0,0.0,16.6,41.1,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.462000
,tractordroid-23080159,,2024-08-21 12:17:13.568000000,2024-08-21 12:18:14.751000000,-0.045,0.09,0.024,0.007,-0.01,0.0,0.0,22.6,15.6,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.568000
,tractordroid-23080159,,2024-08-21 12:17:13.677000000,2024-08-21 12:18:14.751000000,-0.057,0.03,0.025,0.008,-0.04,0.0,0.0,29.7,-1.7,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.677000
,tractordroid-23080159,,2024-08-21 12:17:13.782000000,2024-08-21 12:18:14.751000000,-0.077,0.08,0.024,0.008,0.01,0.0,0.0,25.2,7.2,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.782000
,tractordroid-23080159,,2024-08-21 12:17:13.887000000,2024-08-21 12:18:14.751000000,-0.085,0.11,0.024,0.008,-0.06,0.0,0.0,18.2,17.6,-459.46,648.34,-2.34,-0.0,225.19,12:17:13.887000
,tractordroid-23080159,,2024-08-21 12:17:13.996000000,2024-08-21 12:18:14.751000000,-0.081,0.09,0.024,0.007,-0.03,0.0,0.0,16.7,12.7,-459.46,648.34,-2.34,0.0,225.19,12:17:13.996000
,tractordroid-23080159,,2024-08-21 12:17:14.103000000,2024-08-21 12:18:14.751000000,-0.072,0.06,0.024,0.006,0.02,0.0,0.0,16.7,4.3,-459.46,648.34,-2.34,-0.0,225.19,12:17:14.103000
,tractordroid-23080159,,2024-08-21 12:17:14.203000000,2024-08-21 12:18:14.751000000,-0.076,0.09,0.024,0.006,-0.03,0.0,0.0,16.2,11.7,-459.46,648.34,-2.34,-0.0,225.18,12:17:14.203000
,tractordroid-23080159,,2024-08-21 12:17:14.314000000,2024-08-21 12:18:14.751000000,-0.072,0.09,0.024,0.008,-0.02,0.0,0.0,13.0,12.7,-459.46,648.34,-2.34,-0.0,225.18,12:17:14.314000
,tractordroid-23080159,,2024-08-21 12:17:14.420000000,2024-08-21 12:18:14.751000000,-0.064,0.08,0.025,0.009,0.14,0.8,0.0,12.8,7.7,-459.45,648.34,-2.34,0.01,225.18,12:17:14.420000
,tractordroid-23080159,,2024-08-21 12:17:14.527000000,2024-08-21 12:18:14.751000000,-0.06,0.07,0.029,0.007,0.27,0.8,0.0,12.6,3.7,-459.44,648.32,-2.341,-0.011,225.19,12:17:14.527000
,tractordroid-23080159,,2024-08-21 12:17:14.634000000,2024-08-21 12:18:14.751000000,-0.058,0.06,0.03,0.006,0.18,0.2,0.0,12.1,2.2,-459.42,648.3,-2.34,-0.003,225.2,12:17:14.634000
,tractordroid-23080159,,2024-08-21 12:17:14.746000000,2024-08-21 12:18:14.751000000,-0.059,0.08,0.03,0.007,0.18,0.8,0.0,10.1,6.1,-459.39,648.26,-2.342,-0.008,225.2,12:17:14.746000
,tractordroid-23080159,,2024-08-21 12:17:14.861000000,2024-08-21 12:18:14.751000000,-0.066,0.12,0.032,0.009,0.53,1.1,0.0,8.6,9.6,-459.36,648.22,-2.344,-0.013,225.2,12:17:14.861000
,tractordroid-23080159,,2024-08-21 12:17:14.969000000,2024-08-21 12:18:14.751000000,-0.075,0.15,0.035,0.013,0.74,1.6,0.0,6.8,9.8,-459.31,648.16,-2.346,-0.013,225.21,12:17:14.969000
