id,device_id,bundle_id,ts,received_at,ang_diff,cte,pitch,roll,speed,speed_fb,speed_ref,steer_fb,steer_ref,x,y,yaw,yaw_rate,z,time
,tractordroid-23080159,,2024-08-21 09:26:45.968000000,2024-08-21 09:27:45.226000000,-0.106,-0.03,0.042,0.02,1.91,8.5,0.0,-5.1,-9.8,-410.66,661.49,-2.441,-0.01,227.64,09:26:45.968000
,tractordroid-23080159,,2024-08-21 09:26:46.077000000,2024-08-21 09:27:45.226000000,-0.103,-0.04,0.045,0.021,2.28,8.3,0.0,-5.0,-11.3,-410.52,661.31,-2.443,-0.01,227.67,09:26:46.077000
,tractordroid-23080159,,2024-08-21 09:26:46.187000000,2024-08-21 09:27:45.226000000,-0.101,-0.06,0.051,0.021,2.3,8.5,0.0,-5.0,-12.8,-410.36,661.12,-2.444,-0.011,227.71,09:26:46.187000
,tractordroid-23080159,,2024-08-21 09:26:46.291000000,2024-08-21 09:27:45.226000000,-0.1,-0.07,0.05,0.021,2.0,8.5,0.0,-5.0,-13.8,-410.23,660.96,-2.443,-0.011,227.72,09:26:46.291000
,tractordroid-23080159,,2024-08-21 09:26:46.429000000,2024-08-21 09:27:45.226000000,-0.098,-0.09,0.052,0.022,2.15,8.5,0.0,-5.0,-15.9,-410.03,660.73,-2.442,-0.01,227.74,09:26:46.429000
,tractordroid-23080159,,2024-08-21 09:26:46.533000000,2024-08-21 09:27:45.226000000,-0.097,-0.11,0.056,0.023,2.21,8.3,0.0,-5.5,-17.3,-409.87,660.55,-2.443,-0.009,227.77,09:26:46.533000
,tractordroid-23080159,,2024-08-21 09:26:46.642000000,2024-08-21 09:27:45.226000000,-0.096,-0.12,0.055,0.023,2.23,8.3,0.0,-5.9,-18.5,-409.72,660.37,-2.444,-0.007,227.78,09:26:46.642000
,tractordroid-23080159,,2024-08-21 09:26:46.747000000,2024-08-21 09:27:45.226000000,-0.095,-0.14,0.051,0.023,2.03,8.3,0.0,-7.1,-20.1,-409.58,660.2,-2.443,-0.001,227.77,09:26:46.747000
,tractordroid-23080159,,2024-08-21 09:26:46.864000000,2024-08-21 09:27:45.226000000,-0.092,-0.15,0.051,0.025,2.22,8.3,0.0,-7.9,-20.6,-409.4,660.01,-2.441,0.003,227.79,09:26:46.864000
,tractordroid-23080159,,2024-08-21 09:26:46.969000000,2024-08-21 09:27:45.226000000,-0.09,-0.16,0.054,0.024,2.34,8.3,0.0,-8.7,-21.1,-409.24,659.8,-2.442,0.007,227.81,09:26:46.969000
,tractordroid-23080159,,2024-08-21 09:26:47.078000000,2024-08-21 09:27:45.226000000,-0.087,-0.17,0.053,0.023,2.15,8.3,0.0,-9.7,-22.4,-409.09,659.62,-2.443,0.014,227.82,09:26:47.078000
,tractordroid-23080159,,2024-08-21 09:26:47.186000000,2024-08-21 09:27:45.226000000,-0.084,-0.17,0.05,0.023,2.11,8.3,0.0,-11.4,-22.9,-408.94,659.45,-2.441,0.02,227.82,09:26:47.186000
,tractordroid-23080159,,2024-08-21 09:26:47.295000000,2024-08-21 09:27:45.226000000,-0.079,-0.17,0.05,0.028,2.28,8.3,0.0,-12.9,-22.1,-408.76,659.28,-2.436,0.026,227.84,09:26:47.295000
,tractordroid-23080159,,2024-08-21 09:26:47.400000000,2024-08-21 09:27:45.226000000,-0.074,-0.16,0.049,0.03,2.19,8.3,0.0,-13.9,-21.0,-408.59,659.11,-2.43,0.031,227.86,09:26:47.400000
,tractordroid-23080159,,2024-08-21 09:26:47.507000000,2024-08-21 09:27:45.226000000,-0.067,-0.14,0.046,0.033,2.11,8.3,0.0,-15.7,-19.2,-408.42,658.94,-2.425,0.04,227.86,09:26:47.507000
,tractordroid-23080159,,2024-08-21 09:26:47.608000000,2024-08-21 09:27:45.226000000,-0.06,-0.12,0.043,0.038,2.29,8.3,0.0,-15.7,-16.8,-408.25,658.79,-2.42,0.039,227.86,09:26:47.608000
,tractordroid-23080159,,2024-08-21 09:26:47.718000000,2024-08-21 09:27:45.226000000,-0.052,-0.1,0.042,0.04,2.27,8.3,0.0,-15.9,-14.8,-408.07,658.62,-2.413,0.04,227.88,09:26:47.718000
,tractordroid-23080159,,2024-08-21 09:26:47.821000000,2024-08-21 09:27:45.226000000,-0.045,-0.08,0.041,0.041,2.15,8.3,0.0,-15.9,-12.9,-407.89,658.46,-2.405,0.041,227.89,09:26:47.821000
,tractordroid-23080159,,2024-08-21 09:26:47.931000000,2024-08-21 09:27:45.226000000,-0.038,-0.07,0.041,0.043,2.4,8.3,0.0,-15.9,-10.9,-407.71,658.29,-2.4,0.041,227.9,09:26:47.931000
,tractordroid-23080159,,2024-08-21 09:26:48.038000000,2024-08-21 09:27:45.226000000,-0.032,-0.05,0.041,0.04,2.25,8.3,0.0,-15.7,-9.2,-407.54,658.13,-2.396,0.04,227.91,09:26:48.038000
,tractordroid-23080159,,2024-08-21 09:26:48.139000000,2024-08-21 09:27:45.226000000,-0.027,-0.05,0.043,0.035,2.28,8.5,0.0,-14.7,-8.3,-407.37,657.96,-2.391,0.036,227.93,09:26:48.139000
,tractordroid-23080159,,2024-08-21 09:26:48.247000000,2024-08-21 09:27:45.226000000,-0.022,-0.04,0.043,0.038,2.3,8.5,0.0,-14.5,-7.3,-407.19,657.81,-2.385,0.035,227.95,09:26:48.247000
,tractordroid-23080159,,2024-08-21 09:26:48.353000000,2024-08-21 09:27:45.226000000,-0.017,-0.03,0.041,0.038,2.23,8.3,0.0,-12.9,-6.2,-407.02,657.65,-2.381,0.027,227.95,09:26:48.353000
,tractordroid-23080159,,2024-08-21 09:26:48.459000000,2024-08-21 09:27:45.226000000,-0.014,-0.03,0.04,0.034,2.31,8.3,0.0,-12.5,-6.0,-406.85,657.48,-2.379,0.025,227.96,09:26:48.459000
,tractordroid-23080159,,2024-08-21 09:26:48.565000000,2024-08-21 09:27:45.226000000,-0.012,-0.03,0.042,0.033,2.33,8.3,0.0,-11.2,-5.8,-406.66,657.31,-2.375,0.019,227.97,09:26:48.565000
,tractordroid-23080159,,2024-08-21 09:26:48.673000000,2024-08-21 09:27:45.226000000,-0.01,-0.04,0.043,0.032,2.26,8.5,0.0,-10.4,-5.9,-406.49,657.15,-2.373,0.015,227.99,09:26:48.673000
,tractordroid-23080159,,2024-08-21 09:26:48.782000000,2024-08-21 09:27:45.226000000,-0.009,-0.04,0.044,0.03,2.35,8.3,0.0,-9.2,-6.3,-406.31,656.97,-2.371,0.009,228.0,09:26:48.782000
,tractordroid-23080159,,2024-08-21 09:26:48.892000000,2024-08-21 09:27:45.226000000,-0.009,-0.05,0.046,0.027,2.31,8.3,0.0,-8.7,-6.9,-406.14,656.8,-2.37,0.007,228.02,09:26:48.892000
,tractordroid-23080159,,2024-08-21 09:26:48.997000000,2024-08-21 09:27:45.226000000,-0.009,-0.06,0.047,0.028,2.32,8.3,0.0,-7.4,-7.8,-405.97,656.62,-2.369,0.0,228.04,09:26:48.997000
,tractordroid-23080159,,2024-08-21 09:26:49.105000000,2024-08-21 09:27:45.226000000,-0.01,-0.07,0.046,0.029,2.22,8.3,0.0,-7.0,-9.1,-405.8,656.45,-2.369,-0.001,228.04,09:26:49.105000
,tractordroid-23080159,,2024-08-21 09:26:49.217000000,2024-08-21 09:27:45.226000000,-0.011,-0.08,0.043,0.03,2.29,8.3,0.0,-7.0,-10.2,-405.63,656.27,-2.37,-0.002,228.05,09:26:49.217000
,tractordroid-23080159,,2024-08-21 09:26:49.321000000,2024-08-21 09:27:45.226000000,-0.012,-0.09,0.044,0.033,2.33,8.3,0.0,-7.0,-10.8,-405.46,656.11,-2.368,-0.001,228.06,09:26:49.321000
,tractordroid-23080159,,2024-08-21 09:26:49.422000000,2024-08-21 09:27:45.226000000,-0.012,-0.09,0.045,0.034,2.38,8.3,0.0,-7.0,-11.1,-405.32,655.96,-2.368,-0.002,228.08,09:26:49.422000
,tractordroid-23080159,,2024-08-21 09:26:49.525000000,2024-08-21 09:27:45.226000000,-0.012,-0.09,0.045,0.036,2.24,8.3,0.0,-7.0,-11.3,-405.12,655.78,-2.368,-0.001,228.09,09:26:49.525000
,tractordroid-23080159,,2024-08-21 09:26:49.635000000,2024-08-21 09:27:45.226000000,-0.012,-0.08,0.045,0.032,2.32,8.3,0.0,-7.0,-10.9,-404.93,655.6,-2.368,-0.002,228.1,09:26:49.635000
,tractordroid-23080159,,2024-08-21 09:26:49.738000000,2024-08-21 09:27:45.226000000,-0.012,-0.08,0.044,0.029,2.35,8.3,0.0,-7.0,-10.6,-404.77,655.45,-2.367,-0.001,228.12,09:26:49.738000
,tractordroid-23080159,,2024-08-21 09:26:49.844000000,2024-08-21 09:27:45.226000000,-0.011,-0.07,0.043,0.032,2.25,8.3,0.0,-8.0,-9.8,-404.6,655.29,-2.365,0.004,228.13,09:26:49.844000
,tractordroid-23080159,,2024-08-21 09:26:49.954000000,2024-08-21 09:27:45.226000000,-0.009,-0.05,0.039,0.031,2.33,8.3,0.0,-8.4,-8.3,-404.41,655.12,-2.364,0.005,228.13,09:26:49.954000
,tractordroid-23080159,,2024-08-21 09:26:50.064000000,2024-08-21 09:27:45.226000000,-0.008,-0.04,0.036,0.029,2.22,8.3,0.0,-8.7,-7.1,-404.24,654.96,-2.363,0.006,228.13,09:26:50.064000
,tractordroid-23080159,,2024-08-21 09:26:50.169000000,2024-08-21 09:27:45.226000000,-0.006,-0.03,0.037,0.034,2.4,8.3,0.0,-8.7,-6.3,-404.07,654.79,-2.362,0.006,228.15,09:26:50.169000
,tractordroid-23080159,,2024-08-21 09:26:50.279000000,2024-08-21 09:27:45.226000000,-0.005,-0.02,0.037,0.04,2.27,8.3,0.0,-8.4,-5.3,-403.89,654.63,-2.36,0.005,228.17,09:26:50.279000
,tractordroid-23080159,,2024-08-21 09:26:50.388000000,2024-08-21 09:27:45.226000000,-0.003,-0.01,0.039,0.044,2.2,8.3,0.0,-7.9,-4.5,-403.72,654.47,-2.357,0.003,228.18,09:26:50.388000
,tractordroid-23080159,,2024-08-21 09:26:50.493000000,2024-08-21 09:27:45.226000000,-0.002,-0.01,0.04,0.046,2.36,8.3,0.0,-7.4,-4.2,-403.55,654.31,-2.356,0.0,228.2,09:26:50.493000
,tractordroid-23080159,,2024-08-21 09:26:50.593000000,2024-08-21 09:27:45.226000000,-0.002,0.0,0.039,0.048,2.3,8.3,0.0,-7.0,-3.7,-403.39,654.16,-2.354,-0.001,228.2,09:26:50.593000
,tractordroid-23080159,,2024-08-21 09:26:50.701000000,2024-08-21 09:27:45.226000000,-0.001,0.0,0.037,0.051,2.33,8.3,0.0,-6.5,-3.0,-403.2,654.01,-2.35,-0.003,228.21,09:26:50.701000
,tractordroid-23080159,,2024-08-21 09:26:50.810000000,2024-08-21 09:27:45.226000000,0.001,0.02,0.034,0.05,2.24,8.3,0.0,-6.5,-1.6,-403.03,653.85,-2.346,-0.004,228.21,09:26:50.810000
,tractordroid-23080159,,2024-08-21 09:26:50.918000000,2024-08-21 09:27:45.226000000,0.003,0.03,0.032,0.048,2.34,8.3,0.0,-6.2,-0.8,-402.85,653.68,-2.346,-0.005,228.22,09:26:50.918000
,tractordroid-23080159,,2024-08-21 09:26:51.028000000,2024-08-21 09:27:45.226000000,0.003,0.03,0.034,0.046,2.23,8.3,0.0,-5.9,-0.2,-402.69,653.51,-2.347,-0.01,228.25,09:26:51.028000
,tractordroid-23080159,,2024-08-21 09:26:51.136000000,2024-08-21 09:27:45.226000000,0.003,0.02,0.039,0.043,2.29,8.3,0.0,-5.0,-0.8,-402.51,653.33,-2.349,-0.011,228.27,09:26:51.136000
,tractordroid-23080159,,2024-08-21 09:26:51.242000000,2024-08-21 09:27:45.226000000,0.002,0.02,0.044,0.046,2.32,8.5,0.0,-4.5,-1.7,-402.35,653.16,-2.349,-0.015,228.29,09:26:51.242000
,tractordroid-23080159,,2024-08-21 09:26:51.351000000,2024-08-21 09:27:45.226000000,0.0,0.01,0.049,0.051,2.3,8.5,0.0,-3.8,-2.5,-402.18,652.99,-2.351,-0.016,228.33,09:26:51.351000
,tractordroid-23080159,,2024-08-21 09:26:51.463000000,2024-08-21 09:27:45.226000000,-0.002,0.0,0.05,0.051,2.26,8.3,0.0,-2.5,-3.7,-402.01,652.81,-2.353,-0.022,228.35,09:26:51.463000
,tractordroid-23080159,,2024-08-21 09:26:51.572000000,2024-08-21 09:27:45.226000000,-0.005,-0.02,0.048,0.052,2.33,8.3,0.0,-2.3,-5.6,-401.87,652.64,-2.355,-0.023,228.36,09:26:51.572000
,tractordroid-23080159,,2024-08-21 09:26:51.677000000,2024-08-21 09:27:45.226000000,-0.008,-0.04,0.044,0.054,2.22,8.3,0.0,-1.8,-7.4,-401.71,652.47,-2.356,-0.025,228.36,09:26:51.677000
,tractordroid-23080159,,2024-08-21 09:26:51.827000000,2024-08-21 09:27:45.226000000,-0.011,-0.06,0.043,0.051,2.32,8.3,0.0,-1.9,-9.0,-401.47,652.22,-2.357,-0.022,228.38,09:26:51.827000
,tractordroid-23080159,,2024-08-21 09:26:51.933000000,2024-08-21 09:27:45.226000000,-0.013,-0.06,0.045,0.045,2.21,8.3,0.0,-3.0,-9.8,-401.31,652.05,-2.359,-0.02,228.4,09:26:51.933000
,tractordroid-23080159,,2024-08-21 09:26:52.036000000,2024-08-21 09:27:45.226000000,-0.014,-0.07,0.042,0.038,2.27,8.3,0.0,-4.0,-10.4,-401.16,651.88,-2.36,-0.016,228.39,09:26:52.036000
,tractordroid-23080159,,2024-08-21 09:26:52.139000000,2024-08-21 09:27:45.226000000,-0.014,-0.07,0.043,0.032,2.26,8.3,0.0,-4.4,-10.9,-401.01,651.71,-2.362,-0.014,228.41,09:26:52.139000
,tractordroid-23080159,,2024-08-21 09:26:52.246000000,2024-08-21 09:27:45.226000000,-0.014,-0.08,0.047,0.029,2.49,8.5,0.0,-5.5,-11.1,-400.83,651.52,-2.363,-0.009,228.44,09:26:52.246000
,tractordroid-23080159,,2024-08-21 09:26:52.349000000,2024-08-21 09:27:45.226000000,-0.014,-0.08,0.046,0.029,2.27,8.5,0.0,-5.9,-11.6,-400.7,651.37,-2.364,-0.007,228.45,09:26:52.349000
,tractordroid-23080159,,2024-08-21 09:26:52.455000000,2024-08-21 09:27:45.226000000,-0.013,-0.09,0.039,0.028,2.3,8.3,0.0,-6.2,-12.2,-400.53,651.18,-2.365,-0.005,228.44,09:26:52.455000
,tractordroid-23080159,,2024-08-21 09:26:52.556000000,2024-08-21 09:27:45.226000000,-0.013,-0.09,0.034,0.031,2.23,8.3,0.0,-6.6,-12.7,-400.38,651.02,-2.365,-0.003,228.43,09:26:52.556000
,tractordroid-23080159,,2024-08-21 09:26:52.669000000,2024-08-21 09:27:45.226000000,-0.012,-0.09,0.032,0.035,2.28,8.3,0.0,-7.7,-12.5,-400.21,650.86,-2.363,0.002,228.44,09:26:52.669000
,tractordroid-23080159,,2024-08-21 09:26:52.778000000,2024-08-21 09:27:45.226000000,-0.009,-0.08,0.03,0.036,2.22,8.3,0.0,-8.0,-11.8,-400.02,650.68,-2.36,0.003,228.45,09:26:52.778000
,tractordroid-23080159,,2024-08-21 09:26:52.884000000,2024-08-21 09:27:45.226000000,-0.006,-0.07,0.026,0.031,2.27,8.3,0.0,-9.0,-10.8,-399.86,650.51,-2.359,0.008,228.44,09:26:52.884000
,tractordroid-23080159,,2024-08-21 09:26:52.993000000,2024-08-21 09:27:45.226000000,-0.004,-0.06,0.019,0.022,2.19,8.3,0.0,-9.2,-10.1,-399.69,650.34,-2.358,0.009,228.43,09:26:52.993000
,tractordroid-23080159,,2024-08-21 09:26:53.100000000,2024-08-21 09:27:45.226000000,-0.001,-0.05,0.018,0.018,2.45,8.3,0.0,-9.9,-8.9,-399.52,650.18,-2.355,0.013,228.44,09:26:53.100000
,tractordroid-23080159,,2024-08-21 09:26:53.201000000,2024-08-21 09:27:45.226000000,0.002,-0.04,0.019,0.015,2.32,8.5,0.0,-9.9,-7.9,-399.36,650.04,-2.353,0.013,228.45,09:26:53.201000
,tractordroid-23080159,,2024-08-21 09:26:53.302000000,2024-08-21 09:27:45.226000000,0.005,-0.03,0.018,0.011,2.38,8.5,0.0,-10.0,-6.6,-399.18,649.87,-2.351,0.013,228.45,09:26:53.302000
,tractordroid-23080159,,2024-08-21 09:26:53.410000000,2024-08-21 09:27:45.226000000,0.008,-0.02,0.014,0.009,2.24,8.3,0.0,-10.2,-5.5,-399.02,649.72,-2.348,0.014,228.44,09:26:53.410000
,tractordroid-23080159,,2024-08-21 09:26:53.521000000,2024-08-21 09:27:45.226000000,0.011,-0.01,0.011,0.013,2.19,8.3,0.0,-9.7,-4.2,-398.85,649.56,-2.344,0.012,228.45,09:26:53.521000
,tractordroid-23080159,,2024-08-21 09:26:53.626000000,2024-08-21 09:27:45.226000000,0.013,0.0,0.009,0.019,2.32,8.3,0.0,-9.2,-3.1,-398.71,649.45,-2.341,0.009,228.45,09:26:53.626000
,tractordroid-23080159,,2024-08-21 09:26:53.736000000,2024-08-21 09:27:45.226000000,0.016,0.02,0.009,0.023,2.37,8.5,0.0,-8.5,-1.9,-398.48,649.25,-2.336,0.006,228.46,09:26:53.736000
,tractordroid-23080159,,2024-08-21 09:26:53.839000000,2024-08-21 09:27:45.226000000,0.018,0.03,0.011,0.025,2.21,8.5,0.0,-8.0,-0.2,-398.29,649.1,-2.331,0.003,228.48,09:26:53.839000
,tractordroid-23080159,,2024-08-21 09:26:53.941000000,2024-08-21 09:27:45.226000000,0.021,0.04,0.014,0.029,2.28,8.5,0.0,-7.0,1.1,-398.12,648.96,-2.326,-0.002,228.5,09:26:53.941000
,tractordroid-23080159,,2024-08-21 09:26:54.050000000,2024-08-21 09:27:45.226000000,0.023,0.06,0.013,0.033,2.23,8.3,0.0,-6.1,2.9,-397.93,648.8,-2.321,-0.005,228.5,09:26:54.050000
,tractordroid-23080159,,2024-08-21 09:26:54.156000000,2024-08-21 09:27:45.226000000,0.025,0.07,0.01,0.034,2.21,8.3,0.0,-4.6,4.3,-397.75,648.66,-2.318,-0.012,228.49,09:26:54.156000
,tractordroid-23080159,,2024-08-21 09:26:54.260000000,2024-08-21 09:27:45.226000000,0.025,0.08,0.014,0.028,2.23,8.3,0.0,-3.5,4.8,-397.59,648.5,-2.318,-0.018,228.52,09:26:54.260000
,tractordroid-23080159,,2024-08-21 09:26:54.362000000,2024-08-21 09:27:45.226000000,0.024,0.07,0.022,0.022,2.21,8.5,0.0,-1.5,4.5,-397.43,648.34,-2.319,-0.027,228.55,09:26:54.362000
,tractordroid-23080159,,2024-08-21 09:26:54.468000000,2024-08-21 09:27:45.226000000,0.022,0.06,0.024,0.02,2.29,8.5,0.0,-0.4,3.3,-397.26,648.18,-2.319,-0.033,228.56,09:26:54.468000
,tractordroid-23080159,,2024-08-21 09:26:54.579000000,2024-08-21 09:27:45.226000000,0.019,0.05,0.02,0.02,2.12,8.3,0.0,1.7,2.6,-397.08,648.02,-2.32,-0.042,228.55,09:26:54.579000
,tractordroid-23080159,,2024-08-21 09:26:54.689000000,2024-08-21 09:27:45.226000000,0.014,0.03,0.017,0.014,2.3,8.3,0.0,2.7,0.3,-396.91,647.83,-2.325,-0.047,228.53,09:26:54.689000
,tractordroid-23080159,,2024-08-21 09:26:54.794000000,2024-08-21 09:27:45.226000000,0.009,0.01,0.02,0.008,2.32,8.3,0.0,2.9,-1.7,-396.75,647.65,-2.331,-0.048,228.55,09:26:54.794000
,tractordroid-23080159,,2024-08-21 09:26:54.902000000,2024-08-21 09:27:45.226000000,0.004,-0.01,0.023,0.0,2.2,8.3,0.0,2.7,-3.8,-396.6,647.47,-2.338,-0.048,228.57,09:26:54.902000
,tractordroid-23080159,,2024-08-21 09:26:55.006000000,2024-08-21 09:27:45.226000000,-0.002,-0.03,0.021,-0.005,2.28,8.3,0.0,2.7,-6.3,-396.45,647.29,-2.344,-0.047,228.56,09:26:55.006000
,tractordroid-23080159,,2024-08-21 09:26:55.115000000,2024-08-21 09:27:45.226000000,-0.007,-0.05,0.017,-0.006,2.18,8.3,0.0,2.4,-8.6,-396.3,647.12,-2.349,-0.042,228.55,09:26:55.115000
,tractordroid-23080159,,2024-08-21 09:26:55.219000000,2024-08-21 09:27:45.226000000,-0.011,-0.06,0.017,-0.007,2.15,8.3,0.0,0.6,-10.0,-396.14,646.94,-2.354,-0.037,228.56,09:26:55.219000
,tractordroid-23080159,,2024-08-21 09:26:55.325000000,2024-08-21 09:27:45.226000000,-0.015,-0.07,0.016,-0.008,2.25,8.3,0.0,-0.2,-11.0,-395.99,646.77,-2.358,-0.033,228.56,09:26:55.325000
,tractordroid-23080159,,2024-08-21 09:26:55.435000000,2024-08-21 09:27:45.226000000,-0.016,-0.07,0.011,-0.007,2.16,8.3,0.0,-2.5,-11.1,-395.82,646.6,-2.36,-0.023,228.55,09:26:55.435000
,tractordroid-23080159,,2024-08-21 09:26:55.535000000,2024-08-21 09:27:45.226000000,-0.017,-0.06,0.007,-0.007,2.29,8.3,0.0,-3.5,-10.6,-395.68,646.45,-2.361,-0.018,228.54,09:26:55.535000
,tractordroid-23080159,,2024-08-21 09:26:55.641000000,2024-08-21 09:27:45.226000000,-0.015,-0.04,0.003,-0.003,2.35,8.3,0.0,-6.4,-9.1,-395.5,646.27,-2.36,-0.004,228.55,09:26:55.641000
,tractordroid-23080159,,2024-08-21 09:26:55.746000000,2024-08-21 09:27:45.226000000,-0.013,-0.02,0.002,-0.001,2.15,8.3,0.0,-6.7,-7.1,-395.33,646.12,-2.358,0.003,228.55,09:26:55.746000
,tractordroid-23080159,,2024-08-21 09:26:55.855000000,2024-08-21 09:27:45.226000000,-0.009,0.0,0.002,0.0,2.24,8.3,0.0,-8.0,-4.8,-395.15,645.96,-2.354,0.004,228.55,09:26:55.855000
,tractordroid-23080159,,2024-08-21 09:26:55.966000000,2024-08-21 09:27:45.226000000,-0.005,0.03,0.004,0.002,2.33,8.5,0.0,-8.2,-2.5,-394.96,645.8,-2.35,0.004,228.55,09:26:55.966000
